No;Latitude;Longitude;Altitude;Speed;Time
1495;47.300999;8.738663;760.1;59.5;15:01:51.620
1496;47.300905;8.73869;759.6;60.7;15:01:52.120
1497;47.300805;8.738708;759.2;62.5;15:01:52.620
1498;47.300708;8.738709;759.2;62.4;15:01:53.120
1499;47.300615;8.738693;759.5;62.4;15:01:53.620
1500;47.300537;8.738663;759.9;61.9;15:01:54.120
1501;47.300475;8.738627;760.2;60.7;15:01:54.620
1502;47.300412;8.738587;760.5;60.5;15:01:55.120
1503;47.300349;8.738533;760.7;60.4;15:01:55.620
1504;47.300292;8.738473;760.8;60.4;15:01:56.120
1505;47.30024;8.738419;761;59.6;15:01:56.620
1506;47.300201;8.738362;761.2;59.3;15:01:57.120
1507;47.300177;8.738284;761.5;58.9;15:01:57.620
1508;47.300153;8.738161;762;58;15:01:58.120
1509;47.300115;8.738039;762.7;57;15:01:58.620
1510;47.300056;8.737927;763.5;55.3;15:01:59.120
1511;47.300006;8.737839;764.4;54.8;15:01:59.620
1512;47.29997;8.737735;765.3;53.3;15:02:00.120
1513;47.299949;8.737624;766;51;15:02:00.620
1514;47.299937;8.737517;766.3;49.3;15:02:01.120
1515;47.299931;8.737424;766.1;48.9;15:02:01.620
1516;47.299935;8.73734;765.7;49.6;15:02:02.120
1517;47.299943;8.737239;765.3;50.9;15:02:02.620
1518;47.299958;8.737144;765.1;51.1;15:02:03.120
1519;47.299984;8.737067;765.1;50.2;15:02:03.620
1520;47.300016;8.73701;765.3;49.4;15:02:04.120
1521;47.30005;8.736954;765.5;49.1;15:02:04.620
1522;47.300076;8.736875;765.7;48.8;15:02:05.120
1523;47.300108;8.736804;765.9;48.7;15:02:05.620
1524;47.300142;8.736723;766.3;48.5;15:02:06.120
1525;47.300189;8.736651;766.8;47.9;15:02:06.620
1526;47.30023;8.736565;767.7;47.9;15:02:07.120
1527;47.300276;8.736504;768.5;47.9;15:02:07.620
1528;47.300324;8.736452;769.1;47.9;15:02:08.120
1529;47.300375;8.736404;769.5;45.2;15:02:08.620
1530;47.300418;8.736341;769.8;45.2;15:02:09.120
1531;47.300456;8.736287;770.2;45.2;15:02:09.620
1532;47.300494;8.736247;770.6;45.1;15:02:10.120
1533;47.300539;8.736215;771;44.9;15:02:10.620
1534;47.300568;8.736175;771.2;45.2;15:02:11.120
1535;47.300609;8.736143;771.4;46.1;15:02:11.620
1536;47.30066;8.736125;771.4;46.5;15:02:12.120
1537;47.300736;8.736118;771.3;46.1;15:02:12.620
1538;47.300804;8.736111;771;46.1;15:02:13.120
1539;47.300862;8.736101;770.5;46.7;15:02:13.620
1540;47.300931;8.736097;769.7;48;15:02:14.120
1541;47.301002;8.736101;769;49;15:02:14.620
1542;47.301086;8.736113;768.5;49;15:02:15.120
1543;47.301142;8.736132;768.4;48.3;15:02:15.620
1544;47.301203;8.736154;768.6;47.7;15:02:16.120
1545;47.30126;8.736177;768.8;45.7;15:02:16.620
1546;47.301333;8.736198;769.1;44.1;15:02:17.120
1547;47.301392;8.736223;769.2;43.3;15:02:17.620
1548;47.301426;8.736254;769.2;41.4;15:02:18.120
1549;47.301455;8.736283;769;40;15:02:18.620
1550;47.301502;8.736308;768.6;39.9;15:02:19.120
1551;47.301576;8.736336;767.9;40.2;15:02:19.620
1552;47.301645;8.736381;767.4;40.2;15:02:20.120
1553;47.301699;8.73643;766.8;40.3;15:02:20.620
1554;47.301741;8.73648;766.3;40.3;15:02:21.120
1555;47.301781;8.736524;765.5;40.5;15:02:21.620
1556;47.30182;8.73657;764.3;42.8;15:02:22.120
1557;47.301851;8.736631;762.4;43.3;15:02:22.620
1558;47.301879;8.736698;760.2;47.4;15:02:23.120
1559;47.3019;8.736789;758.1;51.9;15:02:23.620
1560;47.301913;8.736868;756.4;53.2;15:02:24.120
1561;47.301916;8.736943;755.2;54.3;15:02:24.620
1562;47.301916;8.737006;754.2;54.5;15:02:25.120
1563;47.301924;8.737081;753.2;54.8;15:02:25.620
1564;47.301939;8.737165;752.1;54.8;15:02:26.120
1565;47.301962;8.737269;751.1;55.1;15:02:26.620
1566;47.301975;8.737404;750.4;54.7;15:02:27.120
1567;47.301976;8.737571;750.1;54.4;15:02:27.620
1568;47.301965;8.737719;750;54;15:02:28.120
1569;47.30195;8.737837;750;53.5;15:02:28.620
1570;47.301934;8.737925;749.9;53.4;15:02:29.120
1571;47.301911;8.738004;749.7;53.7;15:02:29.620
1572;47.301881;8.738079;749.4;54.5;15:02:30.120
1573;47.301849;8.738162;749;56;15:02:30.620
1574;47.301821;8.738267;748.5;56.9;15:02:31.120
1575;47.301795;8.738359;748;58.3;15:02:31.620
1576;47.301762;8.738443;747.7;61;15:02:32.120
1577;47.301719;8.738531;747.7;61;15:02:32.620
1578;47.301672;8.738663;748;62;15:02:33.120
1579;47.301626;8.738788;748.5;61.5;15:02:33.620
1580;47.301574;8.738896;749.1;59.3;15:02:34.120
1581;47.301517;8.738974;749.6;58.8;15:02:34.620
1582;47.30146;8.739052;750.1;56.9;15:02:35.120
1583;47.301409;8.739133;750.7;56.9;15:02:35.620
1584;47.301369;8.739209;751.1;55.5;15:02:36.120
1585;47.301319;8.739291;751.5;56;15:02:36.620
1586;47.301271;8.739354;751.6;55.8;15:02:37.120
1587;47.301208;8.739409;751.7;55.5;15:02:37.620
1588;47.301161;8.739433;751.8;55.3;15:02:38.120
1589;47.301098;8.739467;751.6;57.3;15:02:38.620
1590;47.301028;8.739511;751.3;57.3;15:02:39.120
1591;47.300934;8.739587;750.7;58.2;15:02:39.620
1592;47.30085;8.739652;750;60.9;15:02:40.120
1593;47.30077;8.739705;749.3;63.4;15:02:40.620
1594;47.300685;8.739725;748.7;64.6;15:02:41.120
1595;47.300595;8.739726;748.4;65.5;15:02:41.620
1596;47.30051;8.739696;748.2;65.5;15:02:42.120
1597;47.300445;8.73965;748.1;64.5;15:02:42.620
1598;47.30038;8.739589;748.1;64.2;15:02:43.120
1599;47.300321;8.739535;748.1;62.7;15:02:43.620
1600;47.300267;8.739487;748;61.4;15:02:44.120
1601;47.30023;8.739462;747.9;61.1;15:02:44.620
1602;47.300201;8.739401;747.9;60.2;15:02:45.120
1603;47.300183;8.739289;748.2;60.2;15:02:45.620
1604;47.300174;8.739101;748.8;58.3;15:02:46.120
1605;47.300177;8.73892;749.6;58.3;15:02:46.620
1606;47.300191;8.738775;750.4;53.9;15:02:47.120
1607;47.300213;8.738678;751;53;15:02:47.620
1608;47.300237;8.738606;751.5;51.6;15:02:48.120
1609;47.300261;8.738544;752.2;51.6;15:02:48.620
1610;47.30028;8.738489;752.7;50.3;15:02:49.120
1611;47.300307;8.738418;753.2;49;15:02:49.620
1612;47.300338;8.738329;753.7;47.3;15:02:50.120
1613;47.30038;8.738253;754.4;45.4;15:02:50.620
1614;47.300412;8.73821;755.1;41.3;15:02:51.120
1615;47.300453;8.738179;755.9;40.4;15:02:51.620
1616;47.300499;8.738138;756.5;38.2;15:02:52.120
1617;47.30056;8.738077;757;37.7;15:02:52.620
1618;47.300613;8.738046;757.3;36.9;15:02:53.120
1619;47.300656;8.738044;757.6;37.2;15:02:53.620
1620;47.30069;8.738075;757.9;38.7;15:02:54.120
1621;47.300716;8.738117;758.1;39.6;15:02:54.620
1622;47.300737;8.738181;758.1;40.4;15:02:55.120
1623;47.300752;8.738252;757.8;43.6;15:02:55.620
1624;47.300765;8.738333;757.4;45.2;15:02:56.120
1625;47.30077;8.738412;756.9;48.8;15:02:56.620
1626;47.300767;8.7385;756.6;52.6;15:02:57.120
1627;47.300762;8.738571;756.6;52.5;15:02:57.620
1628;47.300744;8.738634;756.9;52.5;15:02:58.120
1629;47.300711;8.738701;757.2;51.1;15:02:58.620
1630;47.300662;8.738788;757.3;49.2;15:02:59.120
1631;47.300611;8.738876;757;49.2;15:02:59.620
1632;47.300547;8.738942;756.1;49.2;15:03:00.120
1633;47.30046;8.738989;755;49.2;15:03:00.620
1634;47.30037;8.739015;753.7;56.2;15:03:01.120
1635;47.300287;8.739023;752.6;63.6;15:03:01.620
1636;47.300232;8.739009;751.9;63.6;15:03:02.120
1637;47.300187;8.738974;751.8;62.6;15:03:02.620
1638;47.300142;8.738936;752;58.2;15:03:03.120
1639;47.300085;8.738897;752.7;54.5;15:03:03.620
1640;47.300018;8.738878;753.6;51.8;15:03:04.120
1641;47.299973;8.738868;754.6;50.5;15:03:04.620
1642;47.29995;8.738868;755.1;48.2;15:03:05.120
1643;47.29995;8.738804;755.4;47.8;15:03:05.620
1644;47.299947;8.738662;755.3;47.6;15:03:06.120
1645;47.299945;8.738441;755.2;47.6;15:03:06.620
1646;47.299948;8.738259;755;46.2;15:03:07.120
1647;47.299969;8.738136;754.8;46.2;15:03:07.620
1648;47.300001;8.738064;754.7;45.2;15:03:08.120
1649;47.30004;8.737997;754.7;44.3;15:03:08.620
1650;47.300079;8.737935;755;42.9;15:03:09.120
1651;47.300126;8.737891;755.3;42.4;15:03:09.620
1652;47.300173;8.737865;755.7;42.5;15:03:10.120
1653;47.300215;8.73785;756.1;42.3;15:03:10.620
1654;47.300253;8.737846;756.6;42.1;15:03:11.120
1655;47.300302;8.737851;757.2;42.6;15:03:11.620
1656;47.300368;8.737866;757.9;42.4;15:03:12.120
1657;47.300429;8.737891;758.6;42;15:03:12.620
1658;47.300483;8.737919;759.3;42;15:03:13.120
1659;47.300535;8.737948;760;42.5;15:03:13.620
1660;47.300593;8.737976;760.8;41.8;15:03:14.120
1661;47.300647;8.738013;761.8;38.9;15:03:14.620
1662;47.300683;8.738061;762.6;37.9;15:03:15.120
1663;47.30071;8.738113;763.1;37.4;15:03:15.620
1664;47.300744;8.738153;763.2;39.4;15:03:16.120
1665;47.30079;8.738174;763.1;40.7;15:03:16.620
1666;47.300827;8.738181;762.8;43;15:03:17.120
1667;47.300858;8.738181;762.5;43;15:03:17.620
1668;47.300884;8.738181;762.3;47.4;15:03:18.120
1669;47.300917;8.738233;762.3;47.4;15:03:18.620
1670;47.300948;8.738348;762.7;46.9;15:03:19.120
1671;47.300972;8.73854;763.3;46.9;15:03:19.620
1672;47.300989;8.738707;763.9;43.8;15:03:20.120
1673;47.301002;8.738837;764.5;43.6;15:03:20.620
1674;47.301009;8.738912;764.7;44.1;15:03:21.120
1675;47.301007;8.738995;764.6;44.1;15:03:21.620
1676;47.300996;8.739076;764.1;46.8;15:03:22.120
1677;47.300978;8.739145;763.4;50.8;15:03:22.620
1678;47.300959;8.739206;762.7;51.7;15:03:23.120
1679;47.300947;8.739271;762;53.4;15:03:23.620
1680;47.300943;8.739361;761.4;53.4;15:03:24.120
1681;47.300914;8.739446;760.9;56.1;15:03:24.620
1682;47.300856;8.739536;760.6;58.4;15:03:25.120
1683;47.300761;8.739618;760.4;58.4;15:03:25.620
1684;47.300677;8.739707;760.2;58.3;15:03:26.120
1685;47.300591;8.739778;759.9;58.4;15:03:26.620
1686;47.300511;8.739832;759.4;58.5;15:03:27.120
1687;47.300426;8.739866;758.9;60.7;15:03:27.620
1688;47.300349;8.739894;758.3;62.7;15:03:28.120
1689;47.300282;8.739912;758;63.1;15:03:28.620
1690;47.300203;8.739922;758.3;63.2;15:03:29.120
1691;47.300122;8.739925;759.1;60.9;15:03:29.620
1692;47.30005;8.739908;760.2;58.2;15:03:30.120
1693;47.299996;8.739874;761;58.2;15:03:30.620
1694;47.299941;8.739824;761.5;55.7;15:03:31.120
1695;47.299868;8.739767;761.6;55.7;15:03:31.620
1696;47.299798;8.739693;761.4;55.8;15:03:32.120
1697;47.29974;8.739588;761.3;55.8;15:03:32.620
1698;47.299705;8.739479;761.5;56.7;15:03:33.120
1699;47.299674;8.73938;761.8;55.7;15:03:33.620
1700;47.299649;8.739301;762.3;52.3;15:03:34.120
1701;47.29963;8.739208;763.2;46.9;15:03:34.620
1702;47.299619;8.739113;764.3;46;15:03:35.120
1703;47.299612;8.739035;765.1;44.4;15:03:35.620
1704;47.29961;8.738974;765.4;43.1;15:03:36.120
1705;47.29961;8.738903;765;43.2;15:03:36.620
1706;47.299615;8.738794;764.4;43.9;15:03:37.120
1707;47.299628;8.738681;763.7;47.3;15:03:37.620
1708;47.299648;8.738582;763.3;48.2;15:03:38.120
1709;47.299673;8.738512;763.3;45.7;15:03:38.620
1710;47.299698;8.738435;763.7;45.7;15:03:39.120
1711;47.299721;8.738358;764.1;43.9;15:03:39.620
1712;47.29975;8.738279;764.4;43.9;15:03:40.120
1713;47.299781;8.738213;764.4;44.1;15:03:40.620
1714;47.299814;8.738138;764.6;45.6;15:03:41.120
1715;47.299843;8.738063;764.7;45.9;15:03:41.620
1716;47.299877;8.737994;765.2;45.1;15:03:42.120
1717;47.299911;8.737943;765.8;44.6;15:03:42.620
1718;47.299942;8.737892;766.7;43.8;15:03:43.120
1719;47.299972;8.737825;767.7;43.8;15:03:43.620
1720;47.300011;8.737761;768.7;42.2;15:03:44.120
1721;47.300072;8.737707;769.8;42.2;15:03:44.620
1722;47.300131;8.737667;770.6;40.6;15:03:45.120
1723;47.300183;8.737621;771.3;41.8;15:03:45.620
1724;47.300222;8.737576;771.9;41.8;15:03:46.120
1725;47.300263;8.737533;772.4;43.5;15:03:46.620
1726;47.300299;8.737495;773;43.8;15:03:47.120
1727;47.300335;8.737448;773.9;43.9;15:03:47.620
1728;47.300375;8.737399;774.9;43.4;15:03:48.120
1729;47.300434;8.737352;776.1;42.3;15:03:48.620
1730;47.300502;8.737314;776.9;41.9;15:03:49.120
1731;47.300564;8.737271;777.2;42.3;15:03:49.620
1732;47.300613;8.737228;777;43.4;15:03:50.120
1733;47.300657;8.73719;776.4;45.3;15:03:50.620
1734;47.300712;8.737163;775.8;46.4;15:03:51.120
1735;47.300771;8.73714;775.4;47;15:03:51.620
1736;47.300834;8.737114;775;47;15:03:52.120
1737;47.300888;8.737095;774.6;46.9;15:03:52.620
1738;47.30094;8.737085;774;47;15:03:53.120
1739;47.30098;8.73709;773.5;46.4;15:03:53.620
1740;47.301023;8.737106;772.9;46.4;15:03:54.120
1741;47.301073;8.737134;772.2;45.1;15:03:54.620
1742;47.301148;8.737166;771.3;45.5;15:03:55.120
1743;47.30122;8.737194;770.3;45.7;15:03:55.620
1744;47.301274;8.737226;769.1;47.1;15:03:56.120
1745;47.30131;8.737272;767.9;47.4;15:03:56.620
1746;47.301354;8.737337;766.6;48.1;15:03:57.120
1747;47.301417;8.737403;765.3;48.1;15:03:57.620
1748;47.301478;8.737467;763.8;50.5;15:03:58.120
1749;47.301531;8.737541;761.9;52.7;15:03:58.620
1750;47.301569;8.737635;759.9;52.7;15:03:59.120
1751;47.301614;8.737731;757.8;58.3;15:03:59.620
1752;47.301667;8.737819;755.8;60.2;15:04:00.120
1753;47.30172;8.737905;753.8;63;15:04:00.620
1754;47.301763;8.738017;752.2;64.6;15:04:01.120
1755;47.301793;8.738139;750.7;65.8;15:04:01.620
1756;47.301816;8.738259;749.6;66.3;15:04:02.120
1757;47.301833;8.738362;748.5;66.2;15:04:02.620
1758;47.301846;8.738463;747.6;66.1;15:04:03.120
1759;47.301854;8.738547;746.6;66.2;15:04:03.620
1760;47.301859;8.738638;745.6;66.4;15:04:04.120
1761;47.301858;8.738753;744.7;68;15:04:04.620
1762;47.301849;8.738926;743.7;68.9;15:04:05.120
1763;47.301834;8.739118;742.9;69.5;15:04:05.620
1764;47.301811;8.739293;742.2;70.8;15:04:06.120
1765;47.301782;8.739417;741.7;71.9;15:04:06.620
1766;47.301751;8.739517;741.2;72.2;15:04:07.120
1767;47.301723;8.739628;740.7;72.3;15:04:07.620
1768;47.301696;8.739769;740.4;72.4;15:04:08.120
1769;47.301664;8.739892;740.1;72.2;15:04:08.620
1770;47.301635;8.739962;739.9;71.9;15:04:09.120
1771;47.301609;8.73998;739.9;71.4;15:04:09.620
1772;47.30159;8.73998;740;70.7;15:04:10.120
1773;47.301569;8.740056;740.1;69.8;15:04:10.620
1774;47.301548;8.740224;740.2;68.8;15:04:11.120
1775;47.301529;8.740508;740.2;67.9;15:04:11.620
1776;47.301516;8.740774;740.2;67.9;15:04:12.120
1777;47.301505;8.740986;740.1;66.6;15:04:12.620
1778;47.301494;8.741116;739.9;66.2;15:04:13.120
1779;47.301484;8.741224;739.7;66.1;15:04:13.620
1780;47.301473;8.741325;739.2;65.8;15:04:14.120
1781;47.301461;8.741409;738.7;65.8;15:04:14.620
1782;47.301448;8.741498;738;66.5;15:04:15.120
1783;47.301434;8.741609;737.3;66.4;15:04:15.620
1784;47.301418;8.741776;736.4;66.9;15:04:16.120
1785;47.301395;8.741958;735.5;68.2;15:04:16.620
1786;47.301356;8.742124;734.5;68.9;15:04:17.120
1787;47.301307;8.742254;733.5;68.9;15:04:17.620
1788;47.301259;8.742362;732.2;71.6;15:04:18.120
1789;47.301212;8.742477;730.6;72.5;15:04:18.620
1790;47.301162;8.742585;729.2;73.5;15:04:19.120
1791;47.301095;8.742695;727.6;75.8;15:04:19.620
1792;47.301025;8.742778;726.4;78.1;15:04:20.120
1793;47.300955;8.742877;725.2;80.9;15:04:20.620
1794;47.300889;8.742969;724.1;81.2;15:04:21.120
1795;47.300806;8.743071;723.1;81.9;15:04:21.620
1796;47.300718;8.743126;722.2;82.7;15:04:22.120
1797;47.300633;8.743153;721.4;82.6;15:04:22.620
1798;47.300561;8.743207;720.8;82.7;15:04:23.120
1799;47.300476;8.743316;720.2;82.9;15:04:23.620
1800;47.300374;8.743491;719.7;82.1;15:04:24.120
1801;47.300268;8.743637;719.4;82.1;15:04:24.620
1802;47.300178;8.743764;719.2;80.7;15:04:25.120
1803;47.300104;8.743851;719.3;79.1;15:04:25.620
1804;47.300019;8.743932;719.6;78.6;15:04:26.120
1805;47.299932;8.743998;720;76.8;15:04:26.620
1806;47.299841;8.74406;720.4;75.3;15:04:27.120
1807;47.299765;8.744132;720.6;74.8;15:04:27.620
1808;47.299694;8.744205;720.7;73.2;15:04:28.120
1809;47.299613;8.744289;720.6;72.8;15:04:28.620
1810;47.299528;8.744358;720.6;72.1;15:04:29.120
1811;47.299431;8.744429;720.3;70.7;15:04:29.620
1812;47.299347;8.744485;720;69.2;15:04:30.120
1813;47.299257;8.744542;719.5;68.2;15:04:30.620
1814;47.299181;8.744583;719.1;67.2;15:04:31.120
1815;47.299102;8.744631;718.5;66.3;15:04:31.620
1816;47.299041;8.744674;717.8;66.3;15:04:32.120
1817;47.298966;8.744726;717.2;66;15:04:32.620
1818;47.298893;8.744771;716.4;66;15:04:33.120
1819;47.298802;8.744824;715.5;66.4;15:04:33.620
1820;47.298723;8.744882;714.4;66.8;15:04:34.120
1821;47.29863;8.744941;713;67.5;15:04:34.620
1822;47.298535;8.744986;711.6;67.8;15:04:35.120
1823;47.298444;8.745008;710;68.5;15:04:35.620
1824;47.298368;8.745052;708.4;69.1;15:04:36.120
1825;47.298307;8.745123;706.4;69.3;15:04:36.620
1826;47.298239;8.745245;704.7;72.2;15:04:37.120
1827;47.298174;8.745361;703.1;72;15:04:37.620
1828;47.298122;8.745489;702;71.6;15:04:38.120
1829;47.298088;8.745598;701.2;71.2;15:04:38.620
1830;47.298059;8.745717;700.4;70.7;15:04:39.120
1831;47.298022;8.74583;699.4;70.4;15:04:39.620
1832;47.29799;8.74595;698.5;69.7;15:04:40.120
1833;47.297969;8.746083;698.1;69.3;15:04:40.620
1834;47.297962;8.746208;698.1;65.3;15:04:41.120
1835;47.29796;8.746347;698.4;64.4;15:04:41.620
1836;47.29796;8.746456;698.8;62;15:04:42.120
1837;47.297968;8.746552;699.2;59.4;15:04:42.620
1838;47.297987;8.746594;699.5;57;15:04:43.120
1839;47.298025;8.746655;699.4;57;15:04:43.620
1840;47.298064;8.74675;699;55.7;15:04:44.120
1841;47.298105;8.746909;698.3;56.1;15:04:44.620
1842;47.298147;8.747052;697.5;56.1;15:04:45.120
1843;47.298205;8.747158;696.6;58;15:04:45.620
1844;47.29828;8.747209;695.5;58.8;15:04:46.120
1845;47.298356;8.747258;694;60.7;15:04:46.620
1846;47.298425;8.747303;692.3;62;15:04:47.120
1847;47.298486;8.747354;690.3;62.8;15:04:47.620
1848;47.298565;8.74739;688.4;64.1;15:04:48.120
1849;47.29865;8.747419;686.7;65.7;15:04:48.620
1850;47.298729;8.747445;685;65.9;15:04:49.120
1851;47.298794;8.747465;683.5;68.2;15:04:49.620
1852;47.298857;8.747479;681.6;69.5;15:04:50.120
1853;47.298957;8.747478;679.9;70.3;15:04:50.620
1854;47.299062;8.747466;678;71.8;15:04:51.120
1855;47.299183;8.747436;676.5;72.1;15:04:51.620
1856;47.299276;8.747396;674.9;72.5;15:04:52.120
1857;47.299375;8.74735;673.4;72.8;15:04:52.620
1858;47.299457;8.747311;672;72.7;15:04:53.120
1859;47.299542;8.747263;670.7;72.5;15:04:53.620
1860;47.299607;8.747214;669.5;72;15:04:54.120
1861;47.299686;8.747147;668.5;70.7;15:04:54.620
1862;47.299759;8.747092;667.8;70.4;15:04:55.120
1863;47.29985;8.747028;667.1;68.9;15:04:55.620
1864;47.299929;8.74697;666.6;68.4;15:04:56.120
1865;47.300022;8.7469;665.9;67.4;15:04:56.620
1866;47.300118;8.746844;665.2;66.3;15:04:57.120
1867;47.30021;8.746795;664.5;65.3;15:04:57.620
1868;47.300288;8.746748;663.7;64.7;15:04:58.120
1869;47.300355;8.7467;662.9;63.9;15:04:58.620
1870;47.300434;8.746661;662;63.2;15:04:59.120
1871;47.300515;8.746631;661;62.9;15:04:59.620
1872;47.300593;8.746597;660;62;15:05:00.120
1873;47.300657;8.74655;659;61.7;15:05:00.620
1874;47.300732;8.746507;657.9;61;15:05:01.120
1875;47.300808;8.74647;656.8;61;15:05:01.620
1876;47.300877;8.746431;655.5;61.6;15:05:02.120
1877;47.300933;8.746371;654.1;61.7;15:05:02.620
1878;47.300996;8.746306;652.4;62.5;15:05:03.120
1879;47.301085;8.746244;650.7;63.3;15:05:03.620
1880;47.301174;8.746193;648.7;64.3;15:05:04.120
1881;47.301255;8.74613;646.8;64.7;15:05:04.620
1882;47.301318;8.746066;644.9;65.3;15:05:05.120
1883;47.30139;8.745993;643.5;66;15:05:05.620
1884;47.301458;8.745933;642.6;66.2;15:05:06.120
1885;47.30152;8.745851;642.2;66.1;15:05:06.620
1886;47.301561;8.745769;642.1;65.4;15:05:07.120
1887;47.301593;8.745662;642.3;64.6;15:05:07.620
1888;47.301608;8.74557;642.8;63.8;15:05:08.120
1889;47.301636;8.745458;643.5;62.1;15:05:08.620
1890;47.301682;8.745342;644.4;60.9;15:05:09.120
1891;47.30176;8.745221;645.2;60.9;15:05:09.620
1892;47.301834;8.74512;645.9;58.5;15:05:10.120
1893;47.301892;8.745033;646.3;58.1;15:05:10.620
1894;47.301928;8.744935;646.4;56.5;15:05:11.120
1895;47.301958;8.744833;646.5;56.5;15:05:11.620
1896;47.301993;8.744737;646.4;56.1;15:05:12.120
1897;47.30203;8.744656;646.3;56.3;15:05:12.620
1898;47.302068;8.744567;646.1;56.2;15:05:13.120
1899;47.302098;8.744478;646;56.3;15:05:13.620
1900;47.30213;8.744401;645.8;56.5;15:05:14.120
1901;47.302161;8.744363;645.4;56.8;15:05:14.620
1902;47.302188;8.744305;644.8;58;15:05:15.120
1903;47.302212;8.744201;644.1;58;15:05:15.620
1904;47.302242;8.744039;643.6;59.6;15:05:16.120
1905;47.302282;8.743888;643.1;60.5;15:05:16.620
1906;47.302322;8.743764;642.9;60.9;15:05:17.120
1907;47.302357;8.743653;642.8;60.9;15:05:17.620
1908;47.302395;8.743547;642.9;60.9;15:05:18.120
1909;47.302441;8.743447;643.1;59.1;15:05:18.620
1910;47.302488;8.74338;643.3;59;15:05:19.120
1911;47.302529;8.743298;643.6;58;15:05:19.620
1912;47.302558;8.743203;643.7;57.5;15:05:20.120
1913;47.302594;8.74308;643.6;57.6;15:05:20.620
1914;47.302641;8.742976;643.3;57.8;15:05:21.120
1915;47.302704;8.742886;642.8;58.7;15:05:21.620
1916;47.302762;8.7428;642.4;59.6;15:05:22.120
1917;47.302814;8.742712;642;59.6;15:05:22.620
1918;47.302871;8.742629;641.8;61.4;15:05:23.120
1919;47.302932;8.742562;641.8;61.4;15:05:23.620
1920;47.302987;8.742486;642.1;61;15:05:24.120
1921;47.303032;8.742407;642.8;61;15:05:24.620
1922;47.303081;8.742326;643.7;57.7;15:05:25.120
1923;47.303143;8.74226;644.5;57.6;15:05:25.620
1924;47.303206;8.742189;645.2;55.8;15:05:26.120
1925;47.303262;8.742123;645.7;55.3;15:05:26.620
1926;47.30332;8.742067;646.2;54.4;15:05:27.120
1927;47.303384;8.742039;646.5;54.1;15:05:27.620
1928;47.303447;8.742003;646.8;53.1;15:05:28.120
1929;47.303501;8.741942;647;51.4;15:05:28.620
1930;47.303548;8.741847;647.2;49.4;15:05:29.120
1931;47.303595;8.741762;647.5;47.5;15:05:29.620
1932;47.30363;8.741692;647.9;46.3;15:05:30.120
1933;47.30365;8.741628;648.3;44.9;15:05:30.620
1934;47.303672;8.741558;648.7;44.3;15:05:31.120
1935;47.303705;8.7415;649;42.1;15:05:31.620
1936;47.303761;8.741451;649.1;41.7;15:05:32.120
1937;47.303806;8.741402;648.7;42.8;15:05:32.620
1938;47.303837;8.741344;647.7;44;15:05:33.120
1939;47.303851;8.741305;646.3;45;15:05:33.620
1940;47.303863;8.741285;644.5;46.9;15:05:34.120
1941;47.303876;8.741285;642.6;49.8;15:05:34.620
1942;47.303887;8.741213;640.6;50.8;15:05:35.120
1943;47.30389;8.74107;638.7;50.8;15:05:35.620
1944;47.303885;8.740841;637;57.7;15:05:36.120
1945;47.303875;8.740654;635.8;57.7;15:05:36.620
1946;47.303859;8.740495;634.8;59.5;15:05:37.120
1947;47.303838;8.740395;634.2;59.5;15:05:37.620
1948;47.303806;8.74031;633.7;58.8;15:05:38.120
1949;47.30377;8.740239;633.3;58.6;15:05:38.620
1950;47.30374;8.740154;633;57.6;15:05:39.120
1951;47.303711;8.740042;632.9;55.6;15:05:39.620
1952;47.303673;8.739949;632.9;54.7;15:05:40.120
1953;47.303613;8.739896;632.9;52.4;15:05:40.620
1954;47.303554;8.739853;632.7;51.9;15:05:41.120
1955;47.303502;8.739783;632.2;50.8;15:05:41.620
1956;47.303459;8.739673;631.5;50.7;15:05:42.120
1957;47.303404;8.73958;630.7;51;15:05:42.620
1958;47.303343;8.739512;629.6;52;15:05:43.120
1959;47.303291;8.739461;628.3;53;15:05:43.620
1960;47.303246;8.739405;626.7;53;15:05:44.120
1961;47.30319;8.739348;625.3;57.3;15:05:44.620
1962;47.303101;8.739303;624.1;58.5;15:05:45.120
1963;47.303006;8.739269;623.2;59.3;15:05:45.620
1964;47.302922;8.739236;622.3;59.3;15:05:46.120
1965;47.302858;8.739205;621.3;61.1;15:05:46.620
1966;47.302781;8.739178;620.3;62.1;15:05:47.120
1967;47.302699;8.739162;619.3;62.6;15:05:47.620
1968;47.302611;8.739153;618.4;62.8;15:05:48.120
1969;47.302536;8.739145;617.7;62.8;15:05:48.620
1970;47.302454;8.739144;616.9;64.3;15:05:49.120
1971;47.302361;8.739153;616.4;64.3;15:05:49.620
1972;47.302265;8.739175;615.8;64.9;15:05:50.120
1973;47.302177;8.739208;615.2;65.3;15:05:50.620
1974;47.302104;8.739245;614.7;65.5;15:05:51.120
1975;47.302035;8.739284;614.2;65.3;15:05:51.620
1976;47.301982;8.739326;613.8;65.2;15:05:52.120
1977;47.30195;8.739373;613.4;64.5;15:05:52.620
1978;47.301908;8.739413;613;64.2;15:05:53.120
1979;47.301844;8.739455;612.8;62.9;15:05:53.620
1980;47.301749;8.739512;612.9;61.9;15:05:54.120
1981;47.301669;8.739604;613.4;61.9;15:05:54.620
1982;47.301599;8.739701;614;58.3;15:05:55.120
1983;47.301531;8.73979;614.3;57.5;15:05:55.620
