Time,Latitude,Longitude,Altitude,Speed
14:58:54.120,47.302523,8.740173,664.9,59.6
14:58:54.620,47.302523,8.739925,665.1,59.6
14:58:55.120,47.302436,8.739925,666.2,58.3
14:58:55.620,47.302413,8.739925,666.6,57.4
14:58:56.120,47.302416,8.739625,668.5,46.8
14:58:56.620,47.302416,8.73952,670.2,43.7
14:58:57.120,47.302456,8.739443,673.0,38.1
14:58:57.620,47.302493,8.739383,674.9,38.1
14:58:58.120,47.302533,8.739383,674.9,35.8
14:58:58.620,47.302586,8.73933,675.7,36.1
14:58:59.120,47.302586,8.739306,675.7,36.3
14:58:59.620,47.30266,8.739303,675.7,36.6
14:59:00.120,47.302716,8.739303,675.8,36.7
14:59:00.620,47.302776,8.739318,675.6,37.6
14:59:01.120,47.302776,8.739318,675.6,38.5
14:59:01.620,47.302823,8.739433,675.8,39.5
14:59:02.120,47.302823,8.739433,675.7,42.2
14:59:02.620,47.302823,8.739433,674.5,43.2
14:59:03.120,47.30287,8.739636,673.5,53.1
14:59:03.620,47.30287,8.739636,672.4,59.2
14:59:04.120,47.302826,8.739923,672.1,60.4
14:59:04.620,47.30277,8.739923,672.1,61.2
14:59:05.120,47.302673,8.740025,672.1,62.9
14:59:05.620,47.302673,8.740105,672.3,62.7
14:59:06.120,47.302583,8.74016,673.5,63.4
14:59:06.620,47.30249,8.74016,674.1,61.1
14:59:07.120,47.30249,8.74016,674.1,58.7
14:59:07.620,47.30249,8.740168,676.5,58.9
14:59:08.120,47.30249,8.740141,676.6,59.5
14:59:08.620,47.302186,8.740141,676.8,61.0
14:59:09.120,47.30209,8.74008,677.8,61.3
14:59:09.620,47.30209,8.740023,678.3,61.2
14:59:10.120,47.30209,8.739963,678.5,61.6
14:59:10.620,47.301893,8.739901,680.6,61.6
14:59:11.120,47.30181,8.739901,682.6,56.8
14:59:11.620,47.301733,8.73984,684.5,54.8
14:59:12.120,47.301733,8.739755,685.1,54.6
14:59:12.620,47.301663,8.739688,687.0,51.8
14:59:13.120,47.301596,8.73962,687.9,50.3
14:59:13.620,47.301596,8.73962,688.4,49.4
14:59:14.120,47.301453,8.73955,688.6,49.2
14:59:14.620,47.301453,8.739443,689.1,49.0
14:59:15.120,47.301453,8.739353,690.1,47.5
14:59:15.620,47.30136,8.739353,691.1,46.2
14:59:16.120,47.30136,8.739265,692.5,37.8
14:59:16.620,47.30136,8.739181,692.8,36.3
14:59:17.120,47.301326,8.73907,692.8,35.7
14:59:17.620,47.301343,8.73907,692.5,35.7
14:59:18.120,47.301376,8.73907,690.5,39.5
14:59:18.620,47.301453,8.738936,689.8,41.7
14:59:19.120,47.301453,8.7389,688.1,46.8
14:59:19.620,47.30153,8.7389,687.8,47.6
14:59:20.120,47.301603,8.7389,688.6,47.2
14:59:20.620,47.301603,8.738888,689.8,45.6
14:59:21.120,47.301603,8.738888,691.3,45.2
14:59:21.620,47.301603,8.738906,693.0,44.1
14:59:22.120,47.301846,8.738906,694.2,43.2
14:59:22.620,47.301846,8.738906,694.5,43.3
14:59:23.120,47.301846,8.738933,694.1,43.7
14:59:23.620,47.301973,8.738946,693.2,43.7
14:59:24.120,47.302066,8.738946,693.0,44.7
14:59:24.620,47.302133,8.73897,694.2,41.8
14:59:25.120,47.302133,8.739003,695.2,38.8
14:59:25.620,47.30219,8.739003,695.2,38.8
14:59:26.120,47.302243,8.739003,695.2,38.8
14:59:26.620,47.302243,8.739113,696.8,40.8
14:59:27.120,47.302336,8.739181,696.8,41.6
14:59:27.620,47.302336,8.73927,698.0,42.1
14:59:28.120,47.302336,8.739398,699.2,41.4
14:59:28.620,47.302336,8.739398,699.6,41.0
14:59:29.120,47.302306,8.739486,700.2,41.5
14:59:29.620,47.302306,8.739486,700.2,41.4
14:59:30.120,47.302306,8.73964,699.0,47.0
14:59:30.620,47.30219,8.73972,698.7,47.0
14:59:31.120,47.302116,8.73972,698.7,51.8
14:59:31.620,47.302033,8.739756,697.4,52.9
14:59:32.120,47.302033,8.739771,697.8,53.9
14:59:32.620,47.301923,8.739771,698.0,53.7
14:59:33.120,47.301843,8.739771,698.4,53.5
14:59:33.620,47.301843,8.73974,698.2,54.6
14:59:34.120,47.301843,8.739706,697.8,55.6
14:59:34.620,47.301673,8.739663,697.3,57.9
14:59:35.120,47.301553,8.739663,697.1,60.6
14:59:35.620,47.301553,8.739611,697.7,61.9
14:59:36.120,47.301553,8.73954,698.3,61.4
14:59:36.620,47.301376,8.73954,699.1,61.4
14:59:37.120,47.30129,8.739426,699.4,61.4
14:59:37.620,47.30118,8.739426,700.6,57.9
14:59:38.120,47.30118,8.739356,701.2,56.5
14:59:38.620,47.30111,8.73928,702.1,52.0
14:59:39.120,47.30105,8.739161,702.1,51.4
14:59:39.620,47.301,8.739161,703.4,49.2
14:59:40.120,47.300976,8.739161,704.6,46.0
14:59:40.620,47.300976,8.738955,705.2,46.0
14:59:41.120,47.300976,8.738866,707.4,37.5
14:59:41.620,47.300976,8.738866,707.7,37.5
14:59:42.120,47.300976,8.738771,708.3,36.5
14:59:42.620,47.301106,8.738771,708.1,36.5
14:59:43.120,47.301106,8.738661,707.5,36.9
14:59:43.620,47.30116,8.738618,706.7,36.9
14:59:44.120,47.30122,8.738618,705.0,44.2
14:59:44.620,47.301293,8.738573,703.6,47.8
14:59:45.120,47.301293,8.738546,703.6,53.2
14:59:45.620,47.30137,8.738546,700.8,55.5
14:59:46.120,47.301493,8.738546,701.8,54.2
14:59:46.620,47.301493,8.738536,703.4,53.6
14:59:47.120,47.301493,8.738548,704.7,53.6
14:59:47.620,47.301493,8.738563,706.7,49.4
14:59:48.120,47.301493,8.738563,707.8,47.8
14:59:48.620,47.301493,8.738583,709.2,47.1
14:59:49.120,47.301903,8.738608,710.0,44.2
14:59:49.620,47.301903,8.738655,710.3,44.2
14:59:50.120,47.301966,8.738655,711.0,43.4
14:59:50.620,47.302026,8.738655,711.3,43.6
14:59:51.120,47.302096,8.738756,711.7,45.0
14:59:51.620,47.302096,8.73883,711.7,45.8
14:59:52.120,47.302143,8.738946,714.0,43.3
14:59:52.620,47.302143,8.738946,714.5,43.1
14:59:53.120,47.302193,8.738946,715.4,42.1
14:59:53.620,47.302193,8.739135,715.3,42.1
14:59:54.120,47.302193,8.739235,715.0,43.9
14:59:54.620,47.302193,8.739235,714.5,43.9
14:59:55.120,47.302153,8.73937,713.2,43.9
14:59:55.620,47.302103,8.739466,712.3,50.6
14:59:56.120,47.302103,8.739561,711.1,55.5
14:59:56.620,47.302016,8.739643,710.2,61.5
14:59:57.120,47.30193,8.739643,710.2,64.7
14:59:57.620,47.30184,8.739703,711.0,63.6
14:59:58.120,47.30184,8.739731,712.7,61.8
14:59:58.620,47.30174,8.739731,713.6,60.5
14:59:59.120,47.301616,8.739695,713.6,60.7
14:59:59.620,47.301616,8.739695,713.2,60.9
15:00:00.120,47.301616,8.739641,713.2,60.4
15:00:00.620,47.301616,8.73954,713.9,58.8
15:00:01.120,47.301616,8.739448,713.9,57.0
15:00:01.620,47.301616,8.739448,713.9,56.1
15:00:02.120,47.30125,8.739341,714.2,55.5
15:00:02.620,47.30125,8.739226,714.5,52.4
15:00:03.120,47.301236,8.73907,715.4,49.9
15:00:03.620,47.301236,8.73907,715.6,49.0
15:00:04.120,47.301266,8.738961,716.1,44.8
15:00:04.620,47.301313,8.738871,716.1,44.2
15:00:05.120,47.301313,8.738795,717.6,43.2
15:00:05.620,47.301313,8.738795,717.9,43.2
15:00:06.120,47.30142,8.738711,717.9,44.2
15:00:06.620,47.30142,8.738656,717.1,44.2
15:00:07.120,47.30142,8.738656,716.7,46.2
15:00:07.620,47.30142,8.738611,716.7,46.4
15:00:08.120,47.301643,8.738611,718.7,44.7
15:00:08.620,47.301713,8.738546,719.8,44.7
15:00:09.120,47.301713,8.738533,722.3,40.3
15:00:09.620,47.301776,8.738533,723.1,40.3
15:00:10.120,47.30185,8.738533,724.7,36.9
15:00:10.620,47.301913,8.738536,725.9,37.5
15:00:11.120,47.30197,8.738545,725.9,37.9
15:00:11.620,47.30197,8.738545,725.1,38.5
15:00:12.120,47.302026,8.738545,725.2,37.9
15:00:12.620,47.302026,8.738596,725.2,37.7
15:00:13.120,47.302026,8.738633,725.2,37.7
15:00:13.620,47.302026,8.738633,724.2,40.3
15:00:14.120,-535.115875,8.738633,724.0,40.6
15:00:14.620,-535.115875,8.738633,724.0,41.2
15:00:15.120,47.302286,8.738846,723.5,41.2
15:00:15.620,47.302286,8.738846,723.3,42.5
15:00:16.120,47.302316,8.739028,722.1,44.9
15:00:16.620,47.302336,8.739028,721.0,45.7
15:00:17.120,47.302343,8.73917,720.0,50.0
15:00:17.620,47.302346,8.73917,718.9,50.6
15:00:18.120,47.302346,8.739408,718.9,53.2
15:00:18.620,47.302343,8.739533,718.9,54.3
15:00:19.120,47.302336,8.739533,718.9,54.0
15:00:19.620,47.302316,8.739695,719.3,53.4
15:00:20.120,47.302316,8.739815,719.4,53.2
15:00:20.620,47.302286,8.739925,719.5,53.4
15:00:21.120,47.302286,8.739925,720.0,54.1
15:00:21.620,47.302176,8.740028,719.8,53.8
15:00:22.120,47.302176,8.740155,719.3,53.8
15:00:22.620,47.302116,8.740155,718.3,56.7
15:00:23.120,47.302043,8.740155,718.3,59.6
15:00:23.620,47.301923,8.740303,716.9,60.5
15:00:24.120,47.301826,8.740346,716.3,63.8
15:00:24.620,47.301826,8.740358,716.3,63.8
15:00:25.120,47.301726,8.740338,716.4,62.4
15:00:25.620,47.301633,8.740338,716.2,61.9
15:00:26.120,47.301633,8.740298,715.0,62.3
15:00:26.620,47.301633,8.740233,714.8,62.3
15:00:27.120,47.301633,8.740233,715.4,60.7
15:00:27.620,47.301633,8.740233,715.6,60.3
15:00:28.120,47.301313,8.739996,716.8,57.2
15:00:28.620,47.301283,8.739873,717.7,56.2
15:00:29.120,47.301283,8.739751,719.0,52.3
15:00:29.620,47.301276,8.739631,719.7,52.3
15:00:30.120,47.30129,8.739631,721.0,50.4
15:00:30.620,47.301306,8.73948,722.2,49.2
15:00:31.120,47.301306,8.739376,722.2,48.1
15:00:31.620,47.30136,8.739285,724.4,46.1
15:00:32.120,47.301403,8.739285,724.4,44.9
15:00:32.620,47.301453,8.739208,725.8,44.1
15:00:33.120,47.301453,8.739143,726.1,43.8
15:00:33.620,47.30151,8.739143,726.1,44.2
15:00:34.120,47.30151,8.739143,726.1,44.2
15:00:34.620,47.30151,8.73906,727.4,41.4
15:00:35.120,47.30151,8.739061,727.8,40.1
15:00:35.620,47.301726,8.739061,727.7,39.6
15:00:36.120,47.301726,8.739126,727.9,38.2
15:00:36.620,47.301836,8.739126,728.2,38.2
15:00:37.120,47.301883,8.739186,728.4,38.3
15:00:37.620,47.301883,8.739265,728.4,40.4
15:00:38.120,47.30191,8.739356,728.5,42.5
15:00:38.620,47.301913,8.739356,728.5,42.9
15:00:39.120,47.301903,8.739491,727.9,47.7
15:00:39.620,47.301903,8.739596,727.7,48.3
15:00:40.120,47.30186,8.739695,727.4,50.2
15:00:40.620,47.30186,8.739801,727.3,51.5
15:00:41.120,47.301736,8.739801,727.0,52.9
15:00:41.620,47.301663,8.739863,726.0,54.9
15:00:42.120,47.301663,8.739901,725.8,55.7
15:00:42.620,47.30158,8.739916,725.4,55.7
15:00:43.120,47.30146,8.739916,725.0,55.7
15:00:43.620,47.30137,8.739908,723.7,57.5
15:00:44.120,47.30137,8.739868,722.7,58.2
15:00:44.620,47.301286,8.739808,722.3,59.2
15:00:45.120,47.301203,8.739721,722.3,58.8
15:00:45.620,47.301113,8.739721,723.7,57.1
15:00:46.120,47.301066,8.739721,725.0,55.2
15:00:46.620,47.301066,8.739473,725.9,54.4
15:00:47.120,47.30104,8.739358,727.5,50.2
15:00:47.620,47.301026,8.739358,727.5,50.2
15:00:48.120,47.30103,8.739245,728.2,48.2
15:00:48.620,47.30103,8.739135,728.2,47.6
15:00:49.120,47.301053,8.739,728.2,46.6
15:00:49.620,47.301086,8.739,728.6,46.6
15:00:50.120,47.30114,8.738923,728.6,43.4
15:00:50.620,47.30114,8.738868,728.6,40.9
15:00:51.120,47.301213,8.738831,731.1,40.4
15:00:51.620,47.301273,8.738821,731.1,40.3
15:00:52.120,47.301333,8.738821,731.0,40.5
15:00:52.620,47.301333,8.738821,731.5,40.5
15:00:53.120,47.301333,8.738941,731.5,40.5
15:00:53.620,47.301426,8.73903,731.3,41.5
15:00:54.120,47.301443,8.73903,730.5,43.6
15:00:54.620,47.30144,8.73913,729.0,46.3
15:00:55.120,47.30144,8.739283,728.2,52.9
15:00:55.620,47.301416,8.7394,727.6,58.2
15:00:56.120,47.301343,8.7394,727.8,58.2
15:00:56.620,47.301266,8.739495,728.4,59.3
15:00:57.120,47.30118,8.739555,729.0,56.9
15:00:57.620,47.30118,8.739586,729.2,55.9
15:00:58.120,47.30109,8.739578,729.0,56.5
15:00:58.620,47.301,8.739578,727.2,59.5
15:00:59.120,47.30088,8.73954,725.7,60.5
15:00:59.620,47.30088,8.739468,725.5,63.6
15:01:00.120,47.30088,8.739335,726.0,64.7
15:01:00.620,47.300733,8.739335,726.0,64.7
15:01:01.120,47.300676,8.739218,727.4,61.3
15:01:01.620,47.300676,8.73909,727.6,61.3
15:01:02.120,47.300633,8.738956,728.3,57.4
15:01:02.620,47.300633,8.738956,728.6,57.4
15:01:03.120,47.300656,8.738788,730.5,50.6
15:01:03.620,47.300686,8.73868,730.5,49.1
15:01:04.120,47.300686,8.738583,730.5,46.1
15:01:04.620,47.300733,8.738495,730.5,44.5
15:01:05.120,47.300773,8.738495,730.5,43.4
15:01:05.620,47.300773,8.738495,735.3,42.8
15:01:06.120,47.300773,8.73832,735.0,42.6
15:01:06.620,47.300773,8.73832,734.4,43.4
15:01:07.120,47.300943,8.738258,734.2,44.4
15:01:07.620,47.301013,8.738213,733.9,45.3
15:01:08.120,47.301013,8.738213,735.9,45.3
15:01:08.620,47.301013,8.738213,737.1,45.3
15:01:09.120,47.301136,8.738238,737.5,45.3
15:01:09.620,47.301213,8.738238,738.0,37.1
15:01:10.120,47.301253,8.738278,738.2,36.9
15:01:10.620,47.301253,8.738336,738.2,35.1
15:01:11.120,47.30129,8.73843,738.8,35.2
15:01:11.620,47.30131,8.73843,738.3,36.9
15:01:12.120,47.301333,8.73851,737.2,40.3
15:01:12.620,47.301333,8.738601,736.9,40.3
15:01:13.120,47.301333,8.738705,736.1,46.9
15:01:13.620,47.301333,8.738705,736.0,46.9
15:01:14.120,47.30131,8.738853,736.4,50.6
15:01:14.620,47.301283,8.738853,736.9,50.6
15:01:15.120,47.301283,8.739061,738.0,49.8
15:01:15.620,47.301233,8.739156,738.6,48.7
15:01:16.120,47.30118,8.739156,739.0,49.5
15:01:16.620,47.301123,8.73927,739.1,50.5
15:01:17.120,47.301123,8.73934,738.9,51.4
15:01:17.620,47.301056,8.739395,738.7,53.0
15:01:18.120,47.300946,8.739395,738.4,54.7
15:01:18.620,47.300946,8.73943,737.9,56.2
15:01:19.120,47.300946,8.739435,737.4,57.8
15:01:19.620,47.300946,8.739408,736.8,59.5
15:01:20.120,47.300683,8.739408,736.8,58.9
15:01:20.620,47.300573,8.739408,737.0,58.2
15:01:21.120,47.30051,8.739273,738.7,58.2
15:01:21.620,47.30051,8.739145,739.2,58.2
15:01:22.120,47.300456,8.73904,740.0,58.2
15:01:22.620,47.300456,8.73904,740.1,53.3
15:01:23.120,47.300373,8.73893,741.5,53.0
15:01:23.620,47.300373,8.738816,741.5,52.0
15:01:24.120,47.300346,8.738703,742.8,51.3
15:01:24.620,47.300326,8.738703,743.0,51.3
15:01:25.120,47.300313,8.738546,743.3,52.0
15:01:25.620,47.300313,8.738546,743.3,52.0
15:01:26.120,47.300313,8.738303,743.4,54.4
15:01:26.620,47.300296,8.738303,743.7,54.4
15:01:27.120,47.300296,8.738176,744.4,54.6
15:01:27.620,47.3003,8.738176,745.3,54.6
15:01:28.120,47.3003,8.73789,746.6,51.2
15:01:28.620,47.300316,8.737776,747.8,49.5
15:01:29.120,47.300336,8.737776,748.6,48.3
15:01:29.620,47.300363,8.73767,749.9,46.8
15:01:30.120,47.300363,8.73767,750.5,46.1
15:01:30.620,47.300386,8.73744,750.5,44.7
15:01:31.120,47.300423,8.73744,751.8,44.0
15:01:31.620,47.300423,8.73744,752.1,43.5
15:01:32.120,47.300423,8.737256,752.1,44.3
15:01:32.620,47.300423,8.737136,751.4,45.5
15:01:33.120,47.300423,8.737136,751.4,45.6
15:01:33.620,47.300423,8.737136,750.7,45.6
15:01:34.120,47.30064,8.736976,751.8,44.4
15:01:34.620,47.30064,8.736976,752.3,44.4
15:01:35.120,47.300696,8.736976,753.3,44.4
15:01:35.620,47.300753,8.736976,754.3,38.8
15:01:36.120,47.300753,8.736855,754.3,38.8
15:01:36.620,47.300753,8.736846,755.8,37.0
15:01:37.120,47.300753,8.736851,756.6,37.7
15:01:37.620,47.300943,8.736868,756.7,38.1
15:01:38.120,47.301006,8.736868,756.7,39.7
15:01:38.620,47.301006,8.736868,756.6,39.7
15:01:39.120,47.301006,8.736953,756.5,42.6
15:01:39.620,47.301143,8.736953,756.5,42.6
15:01:40.120,47.3012,8.736953,758.4,43.3
15:01:40.620,47.301246,8.736953,760.0,43.3
15:01:41.120,47.301246,8.737143,762.1,36.9
15:01:41.620,47.301293,8.737205,763.2,36.1
15:01:42.120,47.30134,8.737205,763.6,36.2
15:01:42.620,47.301366,8.737271,763.5,37.2
15:01:43.120,47.301366,8.737346,763.4,38.0
15:01:43.620,47.30139,8.737458,763.3,38.6
15:01:44.120,47.301413,8.737458,763.1,41.9
15:01:44.620,47.301413,8.737458,762.4,45.1
15:01:45.120,47.301413,8.737655,762.4,45.9
15:01:45.620,47.301413,8.737655,762.0,48.1
15:01:46.120,47.301436,8.737913,761.8,49.5
15:01:46.620,47.301423,8.737913,761.8,50.7
15:01:47.120,47.301423,8.738028,760.9,53.1
15:01:47.620,47.301423,8.738141,760.9,53.7
15:01:48.120,47.30135,8.738141,761.1,53.2
15:01:48.620,47.301303,8.738141,761.2,53.5
15:01:49.120,47.30125,8.738381,761.5,53.6
15:01:49.620,47.301183,8.738468,761.5,53.6
15:01:50.120,47.301183,8.738545,761.6,54.1
15:01:50.620,47.301183,8.738608,761.3,55.1
15:01:51.120,47.301183,8.738608,761.1,57.3
15:01:51.620,47.300923,8.738673,759.9,59.5
15:01:52.120,47.300923,8.738703,759.5,60.7
15:01:52.620,47.300826,8.738716,758.9,62.5
15:01:53.120,47.300696,8.738716,759.0,62.4
15:01:53.620,47.300603,8.738716,759.5,62.4
15:01:54.120,47.300503,8.738663,759.8,61.9
15:01:54.620,47.300503,8.738611,760.4,60.7
15:01:55.120,47.30042,8.738611,760.5,60.5
15:01:55.620,47.300313,8.738548,760.8,60.4
15:01:56.120,47.300313,8.738471,760.8,60.4
15:01:56.620,47.300236,8.73838,761.0,59.6
15:01:57.120,47.30017,8.73838,761.1,59.3
15:01:57.620,47.30017,8.73838,761.1,58.9
15:01:58.120,47.30017,8.738131,762.2,58.0
15:01:58.620,47.30017,8.738011,762.4,57.0
15:01:59.120,47.300016,8.737891,763.7,55.3
15:01:59.620,47.299983,8.737891,764.1,54.8
15:02:00.120,47.299983,8.737733,765.3,53.3
15:02:00.620,47.299933,8.737618,766.5,51.0
15:02:01.120,47.299933,8.737505,766.6,49.3
15:02:01.620,47.299926,8.737391,766.3,48.9
15:02:02.120,47.29993,8.737391,765.7,49.6
15:02:02.620,47.299946,8.737236,765.0,50.9
15:02:03.120,47.299946,8.737125,765.0,51.1
15:02:03.620,47.29997,8.73702,765.1,50.2
15:02:04.120,47.30002,8.73702,765.2,49.4
15:02:04.620,47.300066,8.73702,765.6,49.1
15:02:05.120,47.300066,8.736823,765.7,48.8
15:02:05.620,47.30011,8.736823,765.7,48.7
15:02:06.120,47.30011,8.736701,766.2,48.5
15:02:06.620,47.30022,8.736701,766.4,47.9
15:02:07.120,47.30022,8.736533,767.8,47.9
15:02:07.620,47.30027,8.736461,768.7,47.9
15:02:08.120,47.30032,8.736461,769.3,47.9
15:02:08.620,47.300373,8.736461,769.7,45.2
15:02:09.120,47.30045,8.73631,769.7,45.2
15:02:09.620,47.30045,8.736251,769.9,45.2
15:02:10.120,47.30045,8.736251,770.8,45.1
15:02:10.620,47.300583,8.736251,771.0,44.9
15:02:11.120,47.300583,8.736153,771.3,45.2
15:02:11.620,47.300583,8.736121,771.5,46.1
15:02:12.120,47.300583,8.736121,771.5,46.5
15:02:12.620,47.300813,8.736121,771.5,46.1
15:02:13.120,47.300813,8.736121,771.0,46.1
15:02:13.620,47.300813,8.736091,771.0,46.7
15:02:14.120,47.30096,8.736091,769.5,48.0
15:02:14.620,47.30096,8.736091,768.6,49.0
15:02:15.120,47.301136,8.736113,768.3,49.0
15:02:15.620,47.301136,8.736135,768.3,48.3
15:02:16.120,47.301213,8.736135,768.6,47.7
15:02:16.620,47.301213,8.736198,768.6,45.7
15:02:17.120,47.30135,8.736198,769.4,44.1
15:02:17.620,47.301436,8.736198,769.3,43.3
15:02:18.120,47.301436,8.736258,769.3,41.4
15:02:18.620,47.301436,8.736305,769.1,40.0
15:02:19.120,47.301436,8.736305,768.9,39.9
15:02:19.620,47.30161,8.736305,767.7,40.2
15:02:20.120,47.301683,8.736383,767.4,40.2
15:02:20.620,47.301683,8.73643,766.6,40.3
15:02:21.120,47.301736,8.736503,766.6,40.3
15:02:21.620,47.30179,8.736503,765.4,40.5
15:02:22.120,47.301836,8.736566,765.4,42.8
15:02:22.620,47.301836,8.736641,762.7,43.3
15:02:23.120,47.301886,8.736641,759.8,47.4
15:02:23.620,47.301916,8.736836,757.9,51.9
15:02:24.120,47.301916,8.736836,755.9,53.2
15:02:24.620,47.301916,8.736996,755.1,54.3
15:02:25.120,47.301916,8.736996,754.0,54.5
15:02:25.620,47.301916,8.736996,754.0,54.8
15:02:26.120,47.301916,8.73725,751.7,54.8
15:02:26.620,47.301986,8.73725,750.7,55.1
15:02:27.120,47.301986,8.73725,750.2,54.7
15:02:27.620,47.30198,8.737671,749.9,54.4
15:02:28.120,47.30197,8.737793,750.0,54.0
15:02:28.620,47.301943,8.737793,750.1,53.5
15:02:29.120,47.301943,8.737913,750.0,53.4
15:02:29.620,47.301916,8.73807,749.7,53.7
15:02:30.120,47.301886,8.73807,749.7,54.5
15:02:30.620,47.30185,8.73807,748.9,56.0
15:02:31.120,47.3018,8.738305,748.6,56.9
15:02:31.620,47.3018,8.738425,747.9,58.3
15:02:32.120,47.3018,8.738425,747.5,61.0
15:02:32.620,47.301703,8.738425,747.4,61.0
15:02:33.120,47.301653,8.738705,748.0,62.0
15:02:33.620,47.301653,8.738821,748.2,61.5
15:02:34.120,47.301573,8.738931,749.4,59.3
15:02:34.620,47.301516,8.738931,749.7,58.8
15:02:35.120,47.301456,8.739066,749.7,56.9
15:02:35.620,47.30139,8.73916,751.0,56.9
15:02:36.120,47.30139,8.73916,751.3,55.5
15:02:36.620,47.301306,8.739338,751.4,56.0
15:02:37.120,47.301306,8.739338,751.7,55.8
15:02:37.620,47.301173,8.739445,751.9,55.5
15:02:38.120,47.301173,8.739445,751.7,55.3
15:02:38.620,47.301093,8.739445,751.7,57.3
15:02:39.120,47.301093,8.739445,751.8,57.3
15:02:39.620,47.3009,8.739643,750.8,58.2
15:02:40.120,47.30081,8.739643,749.8,60.9
15:02:40.620,47.30081,8.739733,749.3,63.4
15:02:41.120,47.300706,8.73974,748.4,64.6
15:02:41.620,47.30057,8.73974,748.2,65.5
15:02:42.120,47.300473,8.739718,748.2,65.5
15:02:42.620,47.300473,8.739666,748.2,64.5
15:02:43.120,47.300383,8.73956,748.0,64.2
15:02:43.620,47.300306,8.73956,748.1,62.7
15:02:44.120,47.300243,8.73945,748.1,61.4
15:02:44.620,47.300243,8.73945,748.0,61.1
15:02:45.120,47.30019,8.73945,747.6,60.2
15:02:45.620,47.30017,8.73945,747.6,60.2
15:02:46.120,47.30017,8.739011,748.9,58.3
15:02:46.620,47.30017,8.738883,749.7,58.3
15:02:47.120,47.300183,8.738758,750.6,53.9
15:02:47.620,47.30021,8.738641,751.1,53.0
15:02:48.120,47.30024,8.738641,751.1,51.6
15:02:48.620,47.30027,8.738496,752.5,51.6
15:02:49.120,47.30027,8.738496,752.8,50.3
15:02:49.620,47.30031,8.738496,753.1,49.0
15:02:50.120,47.30031,8.738291,753.6,47.3
15:02:50.620,47.300406,8.7382,754.5,45.4
15:02:51.120,47.300406,8.7382,754.5,41.3
15:02:51.620,47.300456,8.7382,756.4,40.4
15:02:52.120,47.300456,8.7382,756.6,38.2
15:02:52.620,47.300583,8.738013,757.1,37.7
15:02:53.120,47.30064,8.738013,757.3,36.9
15:02:53.620,47.30064,8.738031,757.6,37.2
15:02:54.120,47.300693,8.738088,758.0,38.7
15:02:54.620,47.300736,8.738088,758.2,39.6
15:02:55.120,47.300736,8.738163,758.2,40.4
15:02:55.620,47.300736,8.738256,758.2,43.6
15:02:56.120,47.300786,8.738361,757.2,45.2
15:02:56.620,47.30078,8.738361,756.9,48.8
15:02:57.120,47.30076,8.738513,756.3,52.6
15:02:57.620,47.30076,8.738625,756.4,52.5
15:02:58.120,47.30076,8.738625,756.9,52.5
15:02:58.620,47.30076,8.738625,757.2,51.1
15:02:59.120,47.300613,8.738818,757.8,49.2
15:02:59.620,47.300613,8.73892,757.4,49.2
15:03:00.120,47.300613,8.73892,756.3,49.2
15:03:00.620,47.300446,8.73902,755.3,49.2
15:03:01.120,47.300353,8.73902,753.2,56.2
15:03:01.620,47.300256,8.739038,752.5,63.6
15:03:02.120,47.300256,8.739038,751.5,63.6
15:03:02.620,47.300153,8.738956,751.5,62.6
15:03:03.120,47.300153,8.738956,751.5,58.2
15:03:03.620,47.300153,8.738868,753.0,54.5
15:03:04.120,47.29995,8.738868,753.0,51.8
15:03:04.620,47.29995,8.738868,755.2,50.5
15:03:05.120,47.29995,8.738868,755.4,48.2
15:03:05.620,47.29995,8.738868,755.7,47.8
15:03:06.120,47.29995,8.738868,755.3,47.6
15:03:06.620,47.29995,8.738296,755.2,47.6
15:03:07.120,47.299926,8.73816,755.0,46.2
15:03:07.620,47.299956,8.73816,754.8,46.2
15:03:08.120,47.299996,8.738068,754.4,45.2
15:03:08.620,47.30006,8.737988,754.6,44.3
15:03:09.120,47.30006,8.73792,754.9,42.9
15:03:09.620,47.300116,8.737871,755.3,42.4
15:03:10.120,47.30018,8.737871,755.7,42.5
15:03:10.620,47.300243,8.737836,756.1,42.3
15:03:11.120,47.300243,8.737836,756.5,42.1
15:03:11.620,47.300243,8.737853,757.2,42.6
15:03:12.120,47.3004,8.737853,757.8,42.4
15:03:12.620,47.30046,8.737883,758.7,42.0
15:03:13.120,47.30046,8.737925,759.5,42.0
15:03:13.620,47.30052,8.73796,759.6,42.5
15:03:14.120,47.300606,8.73796,760.5,41.8
15:03:14.620,47.30066,8.738003,762.1,38.9
15:03:15.120,47.300703,8.738053,763.0,37.9
15:03:15.620,47.300703,8.738121,763.3,37.4
15:03:16.120,47.300703,8.738181,763.3,39.4
15:03:16.620,47.300813,8.738181,763.2,40.7
15:03:17.120,47.300853,8.738181,762.9,43.0
15:03:17.620,47.300853,8.738181,762.6,43.0
15:03:18.120,47.300853,8.738181,761.9,47.4
15:03:18.620,47.300936,8.738181,761.9,47.4
15:03:19.120,47.300963,8.738181,762.7,46.9
15:03:19.620,47.300963,8.738648,763.1,46.9
15:03:20.120,47.300993,8.738748,764.0,43.8
15:03:20.620,47.30101,8.738881,764.8,43.6
15:03:21.120,47.301013,8.738881,764.9,44.1
15:03:21.620,47.30101,8.738983,764.9,44.1
15:03:22.120,47.30101,8.739088,764.3,46.8
